inventoryItemId,cardTraderId,blueprintId,game,setCode,name,condition,isFoil,price,totalQuantity,bin,row,locationQuantity
69e53d249ca1ed48e7d99db8,409247547,,1,mkm,Marketwatch Phantom,Near Mint,FALSE,0.03,10,Bin 5,34,3
69e53d249ca1ed48e7d99db8,409247547,,1,mkm,Marketwatch Phantom,Near Mint,FALSE,0.03,10,Bin 5,35,1
69e539349ca1ed48e7d99cf9,409246135,,1,emn,Markov Crusader,Near Mint,FALSE,0.03,1,Bin 5,28,1
69efe93f4ff24d3a84876f6c,411358579,,1,dtk,Marsh Hulk,Near Mint,TRUE,0.1,1,Bin 7,20,1
69eea6d02f009c9bc4d74878,411068521,,1,dft,Marshals' Pathcruiser,Near Mint,FALSE,0.03,2,Bin 7,19,2
69af73509a9ce4ef7aed3d5d,398165989,,1,bng,Marshmist Titan,NM,FALSE,0.04,9,Bin 6,20,9
69c31d9e9ca1ed48e7d90953,402040034,,1,gtc,Martial Glory,Near Mint,FALSE,0.04,1,Bin 6,39,1
69b04eab9ca1ed48e7d8ae43,398299137,,1,ncc,Mask of Riddles,Near Mint,FALSE,0.67,1,Bin 6,27,1
699bbb7c34ce719e27b6ec55,393884980,,1,mma,Masked Admirers,NM,FALSE,0.05,2,Bin 6,10,2
69efe9344ff24d3a84876dbf,411358509,,1,snc,Masked Bandits,Near Mint,FALSE,0.03,1,Bin 7,20,1
699bb5bf34ce719e27b6ea25,393882011,,1,spm,Masked Meower,NM,FALSE,0.05,1,Bin 6,8,1
69b0c7619ca1ed48e7d8b693,398398106,,1,gtc,Massive Raid,Near Mint,FALSE,0.08,1,Bin 6,33,1
699b75af34ce719e27b6e5c4,393858095,,1,tla,Master Piandao,NM,FALSE,0.03,2,Bin 6,4,2
69e4201a9ca1ed48e7d9906d,409080693,,1,kld,Maulfist Doorbuster,Near Mint,FALSE,0.05,2,Bin 5,4,2
69e43dba9ca1ed48e7d99657,409102123,,1,aer,Maulfist Revolutionary,Near Mint,FALSE,0.05,5,Bin 5,24,4
69e43dba9ca1ed48e7d99657,409102123,,1,aer,Maulfist Revolutionary,Near Mint,FALSE,0.05,5,Bin 7,1,1
69e7e4d29ca1ed48e7d9b198,409781976,,1,rix,Mausoleum Harpy,Near Mint,TRUE,0.1,1,Bin 7,7,1
69e7e4d29ca1ed48e7d9b19e,409781978,,1,rix,Mausoleum Harpy,Near Mint,FALSE,0.03,1,Bin 7,7,1
69e43db89ca1ed48e7d99642,409102118,,1,aer,Maverick Thopterist,Near Mint,FALSE,0.03,4,Bin 5,24,4
69e53ab29ca1ed48e7d99d37,409246473,,1,ogw,Maw of Kozilek,Near Mint,FALSE,0.03,6,Bin 5,29,6
69edbdad2f009c9bc4cddf44,410924413,,1,dgm,Maw of the Obzedat,Near Mint,FALSE,0.05,1,Bin 7,18,1
69edbdad2f009c9bc4cddf57,410924420,,1,dgm,Maze Abomination,Near Mint,FALSE,0.03,3,Bin 7,18,3
69edbdae2f009c9bc4cddf6b,410924425,,1,dgm,Maze Abomination,Near Mint,TRUE,0.1,1,Bin 7,18,1
69ed59c279f49147a0810228,410864026,,1,dgm,Maze Abomination,Near Mint,FALSE,0.04,1,Bin 7,16,1
69edbdae2f009c9bc4cddf8e,410924436,,1,dgm,Maze Behemoth,Near Mint,FALSE,0.03,3,Bin 7,18,3
69ed59c479f49147a081024c,410864038,,1,dgm,Maze Behemoth,Near Mint,FALSE,0.04,1,Bin 7,16,1
69edbdb22f009c9bc4cde03d,410924484,,1,dgm,Maze Glider,Near Mint,FALSE,0.04,3,Bin 7,18,3
69edbdb02f009c9bc4cddfe4,410924461,,1,dgm,Maze Rusher,Near Mint,FALSE,0.04,3,Bin 7,18,3
69edbdb02f009c9bc4cddfbc,410924449,,1,dgm,Maze Sentinel,Near Mint,FALSE,0.04,2,Bin 7,18,2
69e93a307ecc73c161d92232,410020629,,1,ogw,Meandering River,Near Mint,TRUE,0.1,1,Bin 7,10,1
69e931577ecc73c161d90322,410015752,,1,dsk,Meat Locker // Drowned Diner,Near Mint,FALSE,0.03,13,Bin 1,32,13
69af70129a9ce4ef7aed3c86,398161638,,1,tle,Mechanical Glider,NM,FALSE,0.06,1,Bin 6,19,1
69e70c369ca1ed48e7d9a944,409616297,,1,cmkm,Meddling Youths,Near Mint,FALSE,0.05,2,Bin 5,36,2
69af580c34ce719e27b742b4,397801757,,1,iko,Memory Leak,NM,FALSE,0.03,1,Bin 6,16,1
69c3156f9ca1ed48e7d90871,402033837,,1,eld,Memory Theft,Near Mint,TRUE,0.15,1,Bin 6,38,1
69edbdaf2f009c9bc4cddfb0,410924446,,1,dgm,Mending Touch,Near Mint,FALSE,0.05,1,Bin 7,18,1
69ed5f1679f49147a08132ae,410865324,,1,dgm,Mending Touch,Near Mint,TRUE,0.1,1,Bin 7,17,1
69b0add99ca1ed48e7d8b2c5,398366921,,1,tla,Merchant of Many Hats,Near Mint,TRUE,0.15,1,Bin 6,30,1
699bb19e34ce719e27b6e9dc,393880647,,1,tla,Merchant of Many Hats,NM,FALSE,0.05,3,Bin 6,7,1
699bb19e34ce719e27b6e9dc,393880647,,1,tla,Merchant of Many Hats,NM,FALSE,0.05,3,Bin 6,9,2
69b0add99ca1ed48e7d8b2c2,398366920,,1,tla,Merchant of Many Hats,Near Mint,FALSE,0.03,2,Bin 6,30,2
699bb5be34ce719e27b6ea22,393882010,,1,spm,Merciless Enforcers,NM,FALSE,0.03,2,Bin 6,8,2
69e4307d9ca1ed48e7d99437,409093669,,1,akh,Merciless Javelineer,Near Mint,FALSE,0.05,3,Bin 5,15,3
69e539329ca1ed48e7d99cd1,409246122,,1,emn,Mercurial Geists,Near Mint,FALSE,0.03,3,Bin 5,28,3
69af91889ca1ed48e7d8a803,398187792,,1,xln,Merfolk Branchwalker,Near Mint,FALSE,0.04,3,Bin 6,23,2
69af91889ca1ed48e7d8a803,398187792,,1,xln,Merfolk Branchwalker,Near Mint,FALSE,0.04,3,Bin 6,26,1
69e95c897ecc73c161d998be,410042495,,1,xln,Merfolk Branchwalker,Near Mint,FALSE,0.04,3,Bin 7,13,3
699b7d3334ce719e27b6e751,393860679,,1,tor,Mesmeric Fiend,LP,FALSE,4,0,,,
699bb19334ce719e27b6e916,393880576,,1,tla,Messenger Hawk,Near Mint,FALSE,0.03,5,Bin 6,7,1
699bb19334ce719e27b6e916,393880576,,1,tla,Messenger Hawk,Near Mint,FALSE,0.03,5,Bin 6,9,1
699bb19334ce719e27b6e916,393880576,,1,tla,Messenger Hawk,Near Mint,FALSE,0.03,5,Bin 6,18,1
699bb19334ce719e27b6e916,393880576,,1,tla,Messenger Hawk,Near Mint,FALSE,0.03,5,Bin 6,29,1
699bb19334ce719e27b6e916,393880576,,1,tla,Messenger Hawk,Near Mint,FALSE,0.03,5,Bin 6,33,1
69b0c7639ca1ed48e7d8b6a8,398398113,,1,ths,Messenger's Speed,Near Mint,FALSE,0.03,2,Bin 6,33,1
69b0c7639ca1ed48e7d8b6a8,398398113,,1,ths,Messenger's Speed,Near Mint,FALSE,0.03,2,Bin 6,35,1
699b7d3334ce719e27b6e74e,393860677,,1,tmp,Metallic Sliver,MP,FALSE,0.1,1,Bin 6,2,1
69e534469ca1ed48e7d99afb,409242774,,1,fdn,Meteor Golem,Near Mint,FALSE,0.06,2,Bin 5,27,2
699bb5c734ce719e27b6eac9,393882060,,1,tla,Meteor Sword,NM,FALSE,0.06,1,Bin 6,8,1
69e957cc7ecc73c161d98776,410039874,,1,tdm,Meticulous Artisan,Near Mint,FALSE,0.05,1,Bin 7,12,1
69af68ae34ce719e27b7437f,398052905,,1,snc,Metropolis Angel,NM,FALSE,0.03,1,Bin 6,17,1
69e918617ecc73c161d8af43,409994867,,1,m20,Metropolis Sprite,Near Mint,FALSE,0.03,1,Bin 1,22,1
69e42c299ca1ed48e7d9935e,409090864,,1,akh,Miasmic Mummy,Near Mint,FALSE,0.05,4,Bin 5,12,4
69af68ac34ce719e27b74358,398052890,,1,neo,Michiko's Reign of Truth // Portrait of Michiko,NM,FALSE,0.13,1,Bin 6,17,1
69e429419ca1ed48e7d9928c,409089690,,1,akh,Mighty Leap,Near Mint,FALSE,0.03,5,Bin 5,10,5
69e957d67ecc73c161d9882c,410039937,,1,mm2,Mighty Leap,Near Mint,TRUE,0.1,1,Bin 7,12,1
69e427c69ca1ed48e7d991ff,409088113,,1,vow,Militia Rallier,Near Mint,FALSE,0.03,1,Bin 5,9,1
69af580b34ce719e27b7429e,397801653,,1,afr,Mimic,NM,FALSE,0.03,1,Bin 6,16,1
69e9243a7ecc73c161d8d707,410006135,,1,blb,Mind Drill Assailant,Near Mint,FALSE,0.03,4,Bin 1,28,4
69e432f09ca1ed48e7d994b3,409094960,,1,bfz,Mind Raker,Near Mint,FALSE,0.03,9,Bin 5,17,9
69e91e317ecc73c161d8c2bc,410002355,,1,blb,Mind Spiral,Near Mint,FALSE,0.03,10,Bin 1,25,10
69e93a2e7ecc73c161d92217,410020618,,1,ogw,Mindmelter,Near Mint,TRUE,0.1,1,Bin 7,10,1
69edbdb32f009c9bc4cde058,410924494,,1,dgm,Mindstatic,Near Mint,FALSE,0.04,2,Bin 7,18,2
69e9098a7ecc73c161d87f80,409966248,,1,otj,Mine Raider,Near Mint,FALSE,0.03,15,Bin 1,19,15
69b0a9dc9ca1ed48e7d8b219,398363671,,1,woe,Minecart Daredevil // Ride the Rails,Near Mint,FALSE,0.03,1,Bin 6,29,1
69c34cd29ca1ed48e7d90c74,402068784,,1,lci,Miner's Guidewing,Near Mint,FALSE,0.04,9,Bin 1,7,9
69c324fb9ca1ed48e7d90b07,402045335,,1,lci,Mineshaft Spider,Near Mint,FALSE,0.03,7,Bin 1,4,4
69c324fb9ca1ed48e7d90b07,402045335,,1,lci,Mineshaft Spider,Near Mint,FALSE,0.03,7,Bin 1,5,3
69e91b417ecc73c161d8b8c1,409999606,,1,afr,Minimus Containment,Near Mint,FALSE,0.06,2,Bin 1,23,2
69e41ed39ca1ed48e7d9903d,409080150,,1,kld,Minister of Inquiries,Near Mint,FALSE,0.03,3,Bin 5,3,2
69e41ed39ca1ed48e7d9903d,409080150,,1,kld,Minister of Inquiries,Near Mint,FALSE,0.03,3,Bin 7,4,1
69e7dd9e9ca1ed48e7d9af66,409778045,,1,rtr,Minotaur Aggressor,Near Mint,FALSE,0.05,1,Bin 7,5,1
69e42d5f9ca1ed48e7d99399,409091243,,1,akh,Minotaur Sureshot,Near Mint,FALSE,0.03,5,Bin 5,13,5
69b0a9da9ca1ed48e7d8b1f6,398363661,,1,woe,Mintstrosity,Near Mint,FALSE,0.03,1,Bin 6,29,1
69e918627ecc73c161d8af5b,409994875,,1,otj,Mirage Mesa,Near Mint,FALSE,0.05,10,Bin 1,22,10
69e7d3c69ca1ed48e7d9aea3,409772247,,1,bfz,Mire's Malice,Near Mint,TRUE,0.1,1,Bin 7,3,1
69e433fa9ca1ed48e7d994f3,409095205,,1,bfz,Mire's Malice,Near Mint,FALSE,0.03,7,Bin 5,18,7
69e95c827ecc73c161d99839,410042450,,1,ltr,Mirkwood Spider,Near Mint,FALSE,0.05,3,Bin 7,13,1
69e95c827ecc73c161d99839,410042450,,1,ltr,Mirkwood Spider,Near Mint,FALSE,0.05,3,Bin 7,14,2
69e95c837ecc73c161d99848,410042455,,1,ltr,Mirror of Galadriel,Near Mint,FALSE,0.05,1,Bin 7,13,1
69b04eb49ca1ed48e7d8aef9,398299270,,1,neo,Mirrorshell Crab,Near Mint,FALSE,0.03,0,,,
69af91859ca1ed48e7d8a7cf,398187775,,1,woe,Misleading Motes,Near Mint,FALSE,0.03,1,Bin 6,23,1
69b042609ca1ed48e7d8ac55,398289265,,1,bfz,Mist Intruder,Near Mint,TRUE,0.15,1,Bin 6,25,1
69e7d3c19ca1ed48e7d9ae3f,409772212,,1,bfz,Mist Intruder,Near Mint,TRUE,0.1,2,Bin 7,3,2
69b046c59ca1ed48e7d8adc5,398292016,,1,bok,Mistblade Shinobi,Near Mint,FALSE,1.06,0,,,
69ed5f1779f49147a08132c9,410865330,,1,ktk,Mistfire Weaver,Near Mint,FALSE,0.06,2,Bin 7,17,2
699bbb7634ce719e27b6ebd4,393884936,,1,ecl,Mistmeadow Council,NM,FALSE,0.05,2,Bin 6,10,2
69ed59c979f49147a08102ab,410864070,,1,khm,Mists of Littjara,Near Mint,FALSE,0.02,2,Bin 7,16,2
69b0d34d9ca1ed48e7d8b868,398404120,,1,shm,Mistveil Plains,Near Mint,FALSE,0.77,3,Bin 6,35,3
69ed59c879f49147a08102a2,410864067,,1,khm,Mistwalker,Near Mint,FALSE,0.03,2,Bin 7,16,2
69e7cbdd9ca1ed48e7d9ace0,409768150,,1,hou,Moaning Wall,Near Mint,FALSE,0.05,1,Bin 7,1,1
699bb5c834ce719e27b6ead6,393882063,,1,spm,Mob Lookout,NM,FALSE,0.03,1,Bin 6,8,1
69e43fc19ca1ed48e7d996c6,409103259,,1,aer,Mobile Garrison,Near Mint,FALSE,0.03,12,Bin 5,26,11
69e43fc19ca1ed48e7d996c6,409103259,,1,aer,Mobile Garrison,Near Mint,FALSE,0.03,12,Bin 7,2,1
69e5392f9ca1ed48e7d99cab,409246110,,1,emn,Mockery of Nature,Near Mint,FALSE,0.07,3,Bin 5,28,3
69b046bd9ca1ed48e7d8ad49,398291984,,1,emn,Mockery of Nature,Near Mint,FALSE,0.03,2,Bin 6,26,2
69e7e0a59ca1ed48e7d9b0ed,409779804,,1,fdn,Mocking Sprite,Near Mint,FALSE,0.03,2,Bin 7,6,2
69c321939ca1ed48e7d90a13,402043021,,1,a25,Mogg Flunkies,Near Mint,FALSE,0.04,1,Bin 1,1,1
69b0d7ea9ca1ed48e7d8b920,398406680,,1,thb,Mogis's Favor,Near Mint,TRUE,0.15,2,Bin 6,36,2
69e932f77ecc73c161d908d3,410016882,,1,dsk,Moldering Gym // Weight Room,Near Mint,FALSE,0.03,15,Bin 1,34,15
69e91cfb7ecc73c161d8bec8,410001553,,1,uma,Molten Birth,Near Mint,FALSE,0.05,1,Bin 1,24,1
699bb5c234ce719e27b6ea67,393882034,,1,tdm,Molten Exhale,NM,FALSE,0.05,1,Bin 6,8,1
69e954687ecc73c161d97b62,410037326,,1,tdm,Molten Exhale,Near Mint,FALSE,0.03,1,Bin 7,11,1
699b796434ce719e27b6e6ad,393859682,,1,mh3,Molten Gatekeeper,NM,FALSE,0.05,0,,,
69af91899ca1ed48e7d8a815,398187798,,1,cma,Molten Slagheap,Near Mint,FALSE,0.1,1,Bin 6,23,1
69e4244c9ca1ed48e7d99170,409082830,,1,ktk,Molting Snakeskin,Near Mint,FALSE,0.05,8,Bin 5,7,8
69ed5f1979f49147a081331c,410865343,,1,ktk,Molting Snakeskin,Near Mint,TRUE,0.1,1,Bin 7,17,1
69e9185f7ecc73c161d8af0d,409994855,,1,m20,Moment of Heroism,Near Mint,FALSE,0.03,1,Bin 1,22,1
69b0bf1a9ca1ed48e7d8b53a,398394939,,1,rix,Moment of Triumph,Near Mint,FALSE,0.03,2,Bin 6,33,2
699b75af34ce719e27b6e5c7,393858096,,1,tla,"Momo, Playful Pet",NM,FALSE,0.03,1,Bin 6,7,1
69af68b934ce719e27b74437,398052971,,1,tle,"Momo, Rambunctious Rascal",NM,FALSE,0.16,1,Bin 6,17,1
69af6d5f34ce719e27b7449f,398147964,,1,tle,"Momo, Rambunctious Rascal",NM,TRUE,0.35,1,Bin 6,18,1
69e422c79ca1ed48e7d9910b,409082102,,1,ktk,Monastery Flock,Near Mint,FALSE,0.03,7,Bin 5,6,7
699bb82934ce719e27b6eb90,393883201,,1,tla,Mongoose Lizard,NM,FALSE,0.05,1,Bin 6,9,1
69b0add79ca1ed48e7d8b2a4,398366915,,1,tla,Mongoose Lizard,Near Mint,FALSE,0.03,1,Bin 6,30,1
699b75aa34ce719e27b6e563,393858058,,1,fin,Monk's Fist,NM,FALSE,0.04,2,Bin 6,4,1
699b75aa34ce719e27b6e563,393858058,,1,fin,Monk's Fist,NM,FALSE,0.04,2,Bin 6,3,1
69af4d4134ce719e27b7402f,397707171,,1,fin,Monk's Fist,NM,FALSE,0.03,11,Bin 6,11,11
69e7ce279ca1ed48e7d9ada1,409769230,,1,aer,Monstrous Onslaught,Near Mint,FALSE,0.05,1,Bin 7,2,1
699b7d3934ce719e27b6e7c8,393860713,,1,mh3,Monstrous Vortex,NM,FALSE,0.03,0,,,
699bbb7834ce719e27b6ec01,393884952,,1,ecl,Moonlit Lamenter,NM,FALSE,0.05,1,Bin 6,10,1
69e957d57ecc73c161d9881d,410039932,,1,mm2,Moonlit Strider,Near Mint,TRUE,0.1,1,Bin 7,12,1
69e924397ecc73c161d8d704,410006134,,1,blb,Moonrise Cleric,Near Mint,FALSE,0.03,12,Bin 1,28,12
69b0dd039ca1ed48e7d8ba69,398420435,,1,avr,Moonsilver Spear,Near Mint,FALSE,0.29,0,,,
69af518534ce719e27b74127,397759298,,1,cneo,Moonsnare Specialist,NM,FALSE,0.04,1,Bin 6,14,1
69e91b467ecc73c161d8b91e,409999644,,1,afr,Mordenkainen's Polymorph,Near Mint,FALSE,0.05,3,Bin 1,23,3
69edbdab2f009c9bc4cddf09,410924395,,1,dgm,Morgue Burst,Near Mint,FALSE,0.03,4,Bin 7,18,4
69c31d9f9ca1ed48e7d90964,402040040,,1,dgm,Morgue Burst,Near Mint,FALSE,0.04,1,Bin 6,39,1
69b0b7a19ca1ed48e7d8b387,398391692,,1,cns,Morkrut Banshee,Near Mint,FALSE,0.04,1,Bin 6,31,1
69e5345a9ca1ed48e7d99c12,409242993,,1,mid,Morkrut Behemoth,Near Mint,FALSE,0.03,1,Bin 5,27,1
69af4ea234ce719e27b74090,397738592,,1,bng,Mortal's Resolve,NM,FALSE,0.05,8,Bin 6,12,1
69af4ea234ce719e27b74090,397738592,,1,bng,Mortal's Resolve,NM,FALSE,0.05,8,Bin 6,14,1
69af4ea234ce719e27b74090,397738592,,1,bng,Mortal's Resolve,NM,FALSE,0.05,8,Bin 6,15,6
69efe9364ff24d3a84876e00,411358520,,1,bng,Mortal's Resolve,Near Mint,FALSE,0.04,1,Bin 7,20,1
69e954757ecc73c161d97c39,410037396,,1,nph,Mortis Dogs,Near Mint,TRUE,0.1,0,,,
69b042619ca1ed48e7d8ac63,398289269,,1,bfz,Mortuary Mire,Near Mint,TRUE,0.5,0,,,
69e439ce9ca1ed48e7d995a3,409100243,,1,bfz,Mortuary Mire,Near Mint,FALSE,0.24,4,Bin 5,21,4
69c31d9a9ca1ed48e7d90915,402040018,,1,gtc,Mortus Strider,Near Mint,FALSE,0.03,2,Bin 6,39,2
69b0d7f09ca1ed48e7d8b98b,398406751,,1,thb,Moss Viper,Near Mint,TRUE,0.15,0,,,
69af6d6534ce719e27b74506,398148583,,1,iko,Mosscoat Goriak,NM,FALSE,0.03,1,Bin 6,18,1
69e933e87ecc73c161d90c09,410017336,,1,dsk,Most Valuable Slayer,Near Mint,FALSE,0.03,13,Bin 1,35,13
69e534589ca1ed48e7d99bf6,409242969,,1,mid,Mounted Dreadknight,Near Mint,FALSE,0.03,1,Bin 5,27,1
69e905377ecc73c161d8727f,409963105,,1,otj,Mourner's Surprise,Near Mint,FALSE,0.05,16,Bin 1,14,16
69e534519ca1ed48e7d99b90,409242891,,1,mid,Mourning Patrol // Morning Apparition,Near Mint,FALSE,0.03,2,Bin 5,27,2
69e539329ca1ed48e7d99cce,409246121,,1,emn,Mournwillow,Near Mint,FALSE,0.03,1,Bin 5,28,1
69e7ede39ca1ed48e7d9b37a,409785997,,1,mm3,Mudbutton Torchrunner,Near Mint,FALSE,0.05,1,Bin 7,9,1
69b04eaa9ca1ed48e7d8ae40,398299135,,1,blb,Mudflat Village,Near Mint,FALSE,0.14,1,Bin 6,27,1
69b0c7649ca1ed48e7d8b6bd,398398120,,1,gtc,Mugging,Near Mint,FALSE,0.03,2,Bin 6,33,2
69e7cbe29ca1ed48e7d9ad35,409768179,,1,hou,Mummy Paramount,Near Mint,FALSE,0.05,1,Bin 7,1,1
69c321989ca1ed48e7d90a6d,402043051,,1,a25,Murder,Near Mint,FALSE,0.04,2,Bin 1,1,2
69e541669ca1ed48e7d99ec1,409249326,,1,cmkm,Murder,Near Mint,FALSE,0.05,3,Bin 5,31,1
69e541669ca1ed48e7d99ec1,409249326,,1,cmkm,Murder,Near Mint,FALSE,0.05,3,Bin 5,32,1
69e541669ca1ed48e7d99ec1,409249326,,1,cmkm,Murder,Near Mint,FALSE,0.05,3,Bin 5,33,1
69b04eb19ca1ed48e7d8aeba,398299204,,1,cmkm,Murder,Near Mint,FALSE,0.03,1,Bin 6,27,1
69af580734ce719e27b74251,397801291,,1,cmr,Murder,NM,FALSE,0.03,1,Bin 6,16,1
69e930747ecc73c161d8ffef,410015020,,1,dsk,Murder,Near Mint,FALSE,0.03,11,Bin 1,31,11
69e539319ca1ed48e7d99cc2,409246117,,1,emn,Murder,Near Mint,FALSE,0.05,1,Bin 5,28,1
69b08a929ca1ed48e7d8b080,398342964,,1,m13,Murder,Near Mint,FALSE,0.03,4,Bin 6,28,4
69af86db9ca1ed48e7d8a73c,398181822,,1,m20,Murder,Near Mint,FALSE,0.03,1,Bin 6,22,1
69e54d449ca1ed48e7d99f97,409255069,,1,mkm,Murder,Near Mint,FALSE,0.03,3,Bin 5,32,2
69e54d449ca1ed48e7d99f97,409255069,,1,mkm,Murder,Near Mint,FALSE,0.03,3,Bin 5,33,1
69e541649ca1ed48e7d99eaf,409249320,,1,mkm,Murder,Near Mint,FALSE,0.02,6,Bin 5,31,2
69e541649ca1ed48e7d99eaf,409249320,,1,mkm,Murder,Near Mint,FALSE,0.02,6,Bin 1,9,4
69e7e4d79ca1ed48e7d9b1f8,409782015,,1,inr,Murderous Compulsion,Near Mint,TRUE,0.15,2,Bin 7,7,2
69e7ea139ca1ed48e7d9b292,409784019,,1,soi,Murderous Compulsion,Near Mint,TRUE,0.1,1,Bin 7,8,1
69e431d79ca1ed48e7d99473,409094084,,1,bfz,Murk Strider,Near Mint,FALSE,0.03,10,Bin 5,16,10
69e9035c7ecc73c161d86ca4,409953942,,1,mkm,Museum Nightwatch,Near Mint,FALSE,0.03,9,Bin 1,12,9
69e541679ca1ed48e7d99ed8,409249336,,1,mkm,Museum Nightwatch,Near Mint,FALSE,0.03,8,Bin 5,31,3
69e541679ca1ed48e7d99ed8,409249336,,1,mkm,Museum Nightwatch,Near Mint,FALSE,0.03,8,Bin 5,32,1
69e541679ca1ed48e7d99ed8,409249336,,1,mkm,Museum Nightwatch,Near Mint,FALSE,0.03,8,Bin 5,34,1
69e541679ca1ed48e7d99ed8,409249336,,1,mkm,Museum Nightwatch,Near Mint,FALSE,0.03,8,Bin 5,35,3
69e965b77ecc73c161d9b929,410045350,,1,ltr,Mushroom Watchdogs,Near Mint,FALSE,0.03,1,Bin 7,14,1
69eea6d32f009c9bc4d748b1,411068538,,1,dft,Mutant Surveyor,Near Mint,FALSE,0.03,1,Bin 7,19,1
69b0cca39ca1ed48e7d8b773,398401812,,1,dgm,Mutant's Prey,Near Mint,FALSE,0.03,4,Bin 6,34,2
69b0cca39ca1ed48e7d8b773,398401812,,1,dgm,Mutant's Prey,Near Mint,FALSE,0.03,4,Bin 7,18,2
699a9e1f34ce719e27b6e103,393639415,,1,fin,Mysidian Elder,NM,FALSE,0.04,0,,,
699bb19734ce719e27b6e964,393880603,,1,fin,Mysidian Elder,NM,TRUE,0.15,0,,,
699bb5c134ce719e27b6ea52,393882027,,1,spm,Mysterio's Phantasm,NM,FALSE,0.03,3,Bin 6,8,3
69c315649ca1ed48e7d907c1,402033109,,1,eld,Mysterious Pathlighter,Near Mint,TRUE,0.15,1,Bin 6,38,1
69b03d1f9ca1ed48e7d8ab70,398283185,,1,mh2,Mystic Redaction,Near Mint,FALSE,0.04,5,Bin 6,24,2
69b03d1f9ca1ed48e7d8ab70,398283185,,1,mh2,Mystic Redaction,Near Mint,FALSE,0.04,5,Bin 6,25,3
69e422c79ca1ed48e7d99108,409082101,,1,ktk,Mystic of the Hidden Way,Near Mint,FALSE,0.03,7,Bin 5,6,6
69e422c79ca1ed48e7d99108,409082101,,1,ktk,Mystic of the Hidden Way,Near Mint,FALSE,0.03,7,Bin 7,17,1
69e9133d7ecc73c161d89e9c,409980904,,1,otj,Mystical Tether,Near Mint,FALSE,0.03,14,Bin 1,21,14
69e42aa69ca1ed48e7d992e8,409089979,,1,akh,Naga Oracle,Near Mint,FALSE,0.05,3,Bin 5,11,3
69b0bb1a9ca1ed48e7d8b453,398393217,,1,akh,Naga Oracle,Near Mint,FALSE,0.03,3,Bin 6,32,2
69b0bb1a9ca1ed48e7d8b453,398393217,,1,akh,Naga Oracle,Near Mint,FALSE,0.03,3,Bin 6,37,1
69e96e5a7ecc73c161d9d723,410048696,,1,akh,Naga Oracle,Near Mint,TRUE,0.1,2,Bin 7,15,2
69e965b37ecc73c161d9b818,410045319,,1,akh,Naga Vitalist,Near Mint,TRUE,0.1,1,Bin 7,14,1
69e965b37ecc73c161d9b815,410045318,,1,akh,Naga Vitalist,Near Mint,FALSE,0.03,1,Bin 7,14,1
69e42ea09ca1ed48e7d993c4,409092694,,1,akh,Naga Vitalist,Near Mint,FALSE,0.05,6,Bin 5,14,6
69b0c75b9ca1ed48e7d8b62d,398398076,,1,akh,Naga Vitalist,Near Mint,FALSE,0.04,1,Bin 6,33,1
699a9e1434ce719e27b6e02a,393639348,,1,fin,Namazu Trader,NM,FALSE,0.04,11,Bin 6,6,10
699a9e1434ce719e27b6e02a,393639348,,1,fin,Namazu Trader,NM,FALSE,0.04,11,Bin 6,3,1
699bb19634ce719e27b6e955,393880598,,1,fin,Namazu Trader,NM,TRUE,0.15,1,Bin 6,7,1
69b0cca29ca1ed48e7d8b762,398401802,,1,aer,Narnam Renegade,Near Mint,FALSE,0.21,2,Bin 6,34,2
69e7cbe39ca1ed48e7d9ad46,409768184,,1,aer,Narnam Renegade,Near Mint,FALSE,0.22,2,Bin 7,1,2
69e7ce279ca1ed48e7d9ad99,409769227,,1,aer,Narnam Renegade,Near Mint,FALSE,0.03,1,Bin 7,2,1
69b0dd069ca1ed48e7d8ba8f,398420444,,1,avr,Narstad Scrapper,Near Mint,FALSE,0.03,1,Bin 6,37,1
69e438609ca1ed48e7d99564,409099695,,1,bfz,Natural Connection,Near Mint,FALSE,0.03,5,Bin 5,20,4
69e438609ca1ed48e7d99564,409099695,,1,bfz,Natural Connection,Near Mint,FALSE,0.03,5,Bin 7,3,1
69e918607ecc73c161d8af3a,409994863,,1,m20,Natural End,Near Mint,FALSE,0.05,1,Bin 1,22,1
69b0c7609ca1ed48e7d8b67f,398398102,,1,aer,Natural Obsolescence,Near Mint,FALSE,0.03,2,Bin 6,33,1
69b0c7609ca1ed48e7d8b67f,398398102,,1,aer,Natural Obsolescence,Near Mint,FALSE,0.03,2,Bin 6,34,1
69e43dba9ca1ed48e7d99654,409102122,,1,aer,Natural Obsolescence,Near Mint,FALSE,0.04,2,Bin 5,24,2
69af580d34ce719e27b742c0,397801806,,1,cmr,Natural Reclamation,Near Mint,FALSE,0.04,0,,,
69b0cca39ca1ed48e7d8b776,398401815,,1,ktk,Naturalize,Near Mint,FALSE,0.03,2,Bin 6,34,1
69b0cca39ca1ed48e7d8b776,398401815,,1,ktk,Naturalize,Near Mint,FALSE,0.03,2,Bin 5,8,1
69b0cca69ca1ed48e7d8b79e,398401839,,1,rix,Naturalize,Near Mint,FALSE,0.03,2,Bin 6,34,1
69b0cca69ca1ed48e7d8b79e,398401839,,1,rix,Naturalize,Near Mint,FALSE,0.03,2,Bin 7,7,1
